store_nbr,city,state,store_type,cluster,fold3_row_count,prior_row_count,fold3_rmsle,prior_rmsle,rmsle_delta,msle_delta,positive_msle_delta_contribution,fold3_error_share,fold3_row_share,prior_row_share,new_in_target_fold,fold3_actual_zero_rate,fold3_mean_actual_sales,fold3_mean_predicted_sales,fold3_mean_signed_error,fold3_mean_onpromotion
22,Puyo,Pastaza,C,7,16,32,0.33651521172750465,0.2899157876692385,0.04659942405826617,0.029191323784132306,0.0005405800700765242,0.0027929757789595896,0.018518518518518517,0.018518518518518517,False,0.5625,3.875,4.5874463226114806,0.7124463226114808,1.75
34,Guayaquil,Guayas,B,6,16,32,0.6261297566323999,0.618324019399299,0.007805737233100851,0.009713879174443552,0.0001798866513785843,0.009669108998889878,0.018518518518518517,0.018518518518518517,False,0.0,4.8125,2.243798790297447,-2.568701209702553,0.0
16,Santo Domingo,Santo Domingo de los Tsachilas,C,3,16,32,0.17593490843757598,0.14830701454728354,0.027627893890292438,0.00895812144301008,0.00016589113783352,0.0007634169647525205,0.018518518518518517,0.018518518518518517,False,1.0,0.0,0.18612880250574923,0.18612880250574923,0.0
23,Ambato,Tungurahua,D,9,16,32,0.18323411932236924,0.15794408795977025,0.025290031362598997,0.008628407562400617,0.00015978532522964106,0.0008280764969657468,0.018518518518518517,0.018518518518518517,False,1.0,0.0,0.19503284465681442,0.19503284465681442,0.0
40,Machala,El Oro,C,3,16,32,0.19363797711244005,0.18400966030095142,0.009628316811488624,0.0036361110961263127,6.733539066900579e-05,0.0009247808800569591,0.018518518518518517,0.018518518518518517,False,1.0,0.0,0.20748300292275132,0.20748300292275132,0.0
1,Quito,Pichincha,D,13,16,32,0.208784245021626,0.20178249723090547,0.007001747790720547,0.0028746847805099923,5.3234903342777634e-05,0.0010751107761588035,0.018518518518518517,0.018518518518518517,False,1.0,0.0,0.20828671222324907,0.20828671222324907,0.0
54,El Carmen,Manabi,C,3,16,32,0.17823060731535453,0.17429605216156654,0.003934555153787989,0.0013870355848925806,2.568584416467742e-05,0.0007834699466913549,0.018518518518518517,0.018518518518518517,False,1.0,0.0,0.1886843602976918,0.1886843602976918,0.0
6,Quito,Pichincha,D,13,16,32,0.18749117733488574,0.18606160644839112,0.0014295708864946188,0.0005340201842655989,9.889262671585166e-06,0.0008670006846458445,0.018518518518518517,0.018518518518518517,False,1.0,0.0,0.19435581356965564,0.19435581356965564,0.0
2,Quito,Pichincha,D,13,16,32,0.1884386067601441,0.18727271862286554,0.0011658881372785534,0.0004380373773052518,8.111803283430588e-06,0.0008757850698591669,0.018518518518518517,0.018518518518518517,False,1.0,0.0,0.19537475613241534,0.19537475613241534,0.0
35,Playas,Guayas,C,3,16,32,0.22497126478168836,0.23081645136289916,-0.005845186581210804,-0.0026641642422890605,0.0,0.001248279584908137,0.018518518518518517,0.018518518518518517,False,0.9375,0.0625,0.2251896690598535,0.1626896690598535,0.0
28,Guayaquil,Guayas,E,10,16,32,0.6220074834153343,0.628351057190484,-0.0063435737751497134,-0.00793174164772159,0.0,0.009542210383952553,0.018518518518518517,0.018518518518518517,False,0.0625,2.1875,3.44838149668649,1.2608814966864899,0.0
33,Quevedo,Los Rios,C,3,16,32,0.1815136143082157,0.19019971010172143,-0.008686095793505738,-0.0032287375435471888,0.0,0.0008125988009517442,0.018518518518518517,0.018518518518518517,False,1.0,0.0,0.19230995149632366,0.19230995149632366,0.0
4,Quito,Pichincha,D,9,16,32,0.21693970226940654,0.22950785345440453,-0.012568151184997989,-0.005611020376509679,0.0,0.0011607423968525439,0.018518518518518517,0.018518518518518517,False,0.9375,0.0625,0.21331218522611783,0.1508121852261178,0.0
29,Guayaquil,Guayas,E,10,16,32,0.6095024393247922,0.6224255813736351,-0.012923142048842928,-0.015920380805435674,0.0,0.009162387689076686,0.018518518518518517,0.018518518518518517,False,0.1875,1.875,1.7538894534553817,-0.12111054654461817,0.0
24,Guayaquil,Guayas,D,1,16,32,0.1991479509011849,0.2129329210557622,-0.013784970154577303,-0.005680522521198703,0.0,0.0009781589936113692,0.018518518518518517,0.018518518518518517,False,1.0,0.0,0.2146509153081261,0.2146509153081261,0.0
32,Guayaquil,Guayas,C,3,16,32,0.17578592248423963,0.19260102100385673,-0.0168150985196171,-0.00619446274809295,0.0,0.0007621245521543056,0.018518518518518517,0.018518518518518517,False,1.0,0.0,0.18625103974762125,0.18625103974762125,0.0
25,Salinas,Santa Elena,D,1,16,32,0.5328394116632938,0.554345800087219,-0.02150638842392516,-0.023381427452653814,0.0,0.007002456961361987,0.018518518518518517,0.018518518518518517,False,0.4375,1.0625,0.7565052522777066,-0.30599474772229346,0.0
41,Machala,El Oro,D,4,16,32,0.4739615443271723,0.496773702786363,-0.022812158459190712,-0.0221445662790756,0.0,0.005540436475661843,0.018518518518518517,0.018518518518518517,False,0.625,0.5625,0.4772105650871719,-0.08528943491282806,0.0
39,Cuenca,Azuay,B,6,16,32,0.5449348564058515,0.594259342819174,-0.049324486413322544,-0.05619016880181066,0.0,0.007323976537282435,0.018518518518518517,0.018518518518518517,False,0.0,6.5625,4.961811654163122,-1.6006883458368786,2.25
21,Santo Domingo,Santo Domingo de los Tsachilas,B,6,16,32,0.5398590799028784,0.6045620246793992,-0.06470294477652083,-0.07404741553087207,0.0,0.007188174117662134,0.018518518518518517,0.018518518518518517,False,0.875,0.375,0.6434564442719846,0.2684564442719845,0.0
37,Cuenca,Azuay,D,2,16,32,0.20143128996886736,0.26881825660279557,-0.06738696663392821,-0.031688690504444526,0.0,0.0010007178258555594,0.018518518518518517,0.018518518518518517,False,1.0,0.0,0.21781530135225255,0.21781530135225255,0.0
27,Daule,Guayas,D,1,16,32,0.5266579984904785,0.6317963934614823,-0.10513839497100386,-0.12179803541693929,0.0,0.006840929844692246,0.018518518518518517,0.018518518518518517,False,0.25,1.4375,1.269822047887083,-0.16767795211291703,0.0
11,Cayambe,Pichincha,B,6,16,32,0.47332942389240146,0.5842515680176987,-0.11092214412529727,-0.11730915120882696,0.0,0.005525667818981167,0.018518518518518517,0.018518518518518517,False,0.0,22.875,16.680380407548046,-6.1946195924519545,5.75
5,Santo Domingo,Santo Domingo de los Tsachilas,D,4,16,32,0.4644546624580897,0.6037955507046521,-0.13934088824656238,-0.1488509335716761,0.0,0.005320401679604328,0.018518518518518517,0.018518518518518517,False,0.375,0.9375,0.7528838057120545,-0.18461619428794554,0.0
18,Quito,Pichincha,B,16,16,32,0.5820293530763394,0.7503200507565149,-0.16829069768017546,-0.22422201072479697,0.0,0.00835502095304237,0.018518518518518517,0.018518518518518517,False,0.0,46.625,62.35010683238246,15.725106832382455,7.125
53,Manta,Manabi,D,13,16,32,0.33798944130425457,0.511876401843189,-0.1738869605389345,-0.1477805883307679,0.0,0.002817500712433748,0.018518518518518517,0.018518518518518517,False,0.75,0.3125,0.2963872033732184,-0.01611279662678163,0.0
46,Quito,Pichincha,A,14,16,32,0.5468258324251338,1.0944131793434884,-0.5475873469183545,-0.8987217161132818,0.0,0.007374894526162695,0.018518518518518517,0.018518518518518517,False,0.0,350.75,217.10427582983647,-133.64572417016353,11.6875
49,Quito,Pichincha,A,11,16,32,0.3628380088943884,1.1467194184643248,-0.7838814095699365,-1.1833140039847152,0.0,0.003247007697080309,0.018518518518518517,0.018518518518518517,False,0.0,298.8125,227.09384649548497,-71.71865350451503,12.125
45,Quito,Pichincha,A,11,16,32,0.8969013751662012,2.010644009960519,-1.113742634794318,-3.2382572580150937,0.0,0.019840250346023523,0.018518518518518517,0.018518518518518517,False,0.0,526.375,225.78310993066944,-300.59189006933053,12.1875
